OBJECTID,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESP,FREGUESIA,COMPRIMENTO,COMP_KM
148468,0487,Rua Silva Carvalho,Bairros 30+Bici - Bairro de Campo de Ourique,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campo de Ourique,391.13,0.39112953
148473,0046,Rua Finisterra,Alameda dos Oceanos Sul,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,9.82,0.00981745
148474,0604,Rua João Amaral,,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Santa Clara,330.92,0.33092388
148481,0566,Rua Interior à Alameda da Universidade,Via Lateral do Campo Grande,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Alvalade,23.84,0.023842560000000002
148482,0566,Rua Interior à Alameda da Universidade,Via Lateral do Campo Grande,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Alvalade,29.330000000000002,0.0293255
148484,0080,Rua Carlos Gil,Marvila-OR14 - Bairro dos Alfinetes,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,SRU,Marvila,180.29,0.18028557
148485,0080,Rua Carlos Gil,Marvila-OR14 - Bairro dos Alfinetes,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,SRU,Marvila,175.59,0.17558602
148486,0269,Quinta da Bela Vista - Quinta da Montanha (Olaias),T09 - Quinta da Bela Vista - Quinta da Montanha (Olaias),Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML/DMEVAE,Areeiro,110.63,0.11062989000000001
148488,0162,Rua do Seminário,Parque Quinta da Granja Sul - Telheiras,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Carnide,379.94,0.37994364
148489,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,317.08,0.31707952
148492,0084,Avenida Afonso Costa,Avenida Afonso Costa,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMM; EMEL,Areeiro,603.29,0.60329239
148495,0114,Rotunda à Avenida de Pádua,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2022,CML,Parque das Nações,75.37,0.07536948
148496,0114,Rua António Mega Ferreira,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2022,CML,Parque das Nações,122.94,0.12294267
148497,0114,Rotunda à Avenida de Pádua,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2022,CML,Parque das Nações,71.78,0.07177721000000001
148498,0114,Rua António Mega Ferreira,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2022,CML,Parque das Nações,110.5,0.11050199999999999
148499,0114,Rotunda à Avenida de Pádua,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2022,CML,Parque das Nações,7.67,0.0076729
148500,0114,Rua António Mega Ferreira,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2022,CML,Parque das Nações,226.08,0.22607854
148503,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,11.38,0.01137922
148504,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,11.19,0.01119089
148508,0285,Rua Engº Ferreira de Mesquita,Corredor Estruturante do Vale de Alcântara - Estação de Campolide-Avenida Calouste Gulbenkian,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Campolide,25.87,0.02587197
148510,0213,Ponte ciclopedonal sobre a Radial de Benfica - Pq Calhau - S. Domingos Benfica,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,261.79,0.26179443
148512,0023,Rua Prof. Fernando da Fonseca,Rua Prof. Fernando da Fonseca,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,511.07,0.51106657
148522,0080,Rua Carlos Gil,Marvila-OR14 - Bairro dos Alfinetes,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,SRU,Marvila,72.19,0.07218644
148523,0080,Rua Carlos Gil,Marvila-OR14 - Bairro dos Alfinetes,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,SRU,Marvila,73.88,0.07387968
148527,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,6.68,0.00667704
148537,0152,Parque de Vale de Chelas - Parque da Bela Vista,T07 - Parque de Vale de Chelas - Parque da Bela Vista,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML/DMEVAE,Marvila,991.3100000000001,0.99131253
148539,0153,Ponte ciclopedonal sobre o Campo Grande - Faculdade de Ciências - Jardim do Campo Grande,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alvalade,184.07,0.1840686
148542,0651,Avenida António Serpa,Planalto - Avenida António Serpa,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,148.26,0.14826409000000002
148548,0140,Rua Fernando Assis Pacheco,Bairro de Campo de Ourique - 1ª fase,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,94.01,0.09401321
148552,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,15.01,0.015013770000000001
148553,0055,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Lumiar,133.79,0.13379367
148561,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Benfica,7.71,0.00771433
148562,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Benfica,21.53,0.02153271
148563,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Benfica,12.77,0.012766050000000001
148564,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Benfica,37.93,0.03793091
148565,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Carnide,4.1,0.00409768
148571,0140,Rua Coelho da Rocha,Bairro de Campo de Ourique - 1ª fase,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,111.33,0.11133065
148576,0087,Rua Professor Lima Basto,Rua Professor Lima Basto,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMM; EMEL,São Domingos de Benfica,714.51,0.71450853
148577,0459,Avenida Cinco de Outubro,Bairros 30+Bici - Bairro de São Sebastião,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,217.89000000000001,0.2178855
148602,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Carnide,20.580000000000002,0.02057635
148606,0281,Parque Quinta da Granja,Quinta da Granja Sul - Quinta da Granja Norte,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Benfica,635.27,0.63527454
148615,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,338.92,0.33892194000000003
148616,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Ajuda,0.16,0.0001585
148617,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Ajuda,0.18,0.00018254
148620,0460,Avenida Prof. Francisco da Gama Caeiro,,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMEVAE,Carnide,359.63,0.35963294
148621,0645,Avenida Infante Dom Henrique,Estação Sul e Sueste,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMU/DEP,Santa Maria Maior,130.66,0.13066283
148627,0136,Rota da Água,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,366.81,0.3668105
148629,0524,Passeio dos Heróis do Mar,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,56.34,0.05633908
148634,0290,Rua Infante Dom Pedro,T12 - Rua de Entrecampos/Rua Infante Dom Pedro,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Alvalade,282.25,0.28225187
148657,0068,Avenida de Paris,Avenida de Paris,Principal,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,104.88,0.10488170000000001
148668,0046,Rotunda República Argentina,Alameda dos Oceanos Sul,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,151.49,0.15149395000000002
148679,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,1063.49,1.06349448
148684,0142,Rua Engº Ferreira Dias,Rua Pardal Monteiro-Rua Eng.º Ferreira Dias,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Marvila,20.91,0.02090967
148689,0476,Caminho das Andorinhas,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,231.82,0.2318201
148692,0124,Volta do Planalto,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,23.5,0.02350368
148694,0189,Rua Roald Amundsen,Fundo Ambiental - Lisboa/Loures (Sacavém),Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Parque das Nações,98.31,0.09831279
148696,0114,Rotunda à Avenida de Pádua,Avenida de Pádua-Rua António Mega Ferreira,Complementar,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2022,CML,Parque das Nações,8.67,0.00866943
148705,0520,Passeio do Adamastor,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,76.37,0.07636755
148707,0065,Avenida Manuel da Maia,Avenida Manuel da Maia,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMM,Areeiro,430.24,0.43023548
148710,0176,Praça do Tejo,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,73.61,0.07360593
148711,0196,Passeio das Tágides,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,591.47,0.5914651200000001
148717,0048,Avenida dos Combatentes,Avenida dos Combatentes,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,CML/DMM,São Domingos de Benfica,169.04,0.16904039
148718,0283,Corredor do Vale de Alcântara,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Bairro da Liberdade,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,635.58,0.63557507
148722,0299,Corredor do Vale de Alcântara,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Quinta da Bela Flor,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,238.51,0.23851086
148731,0668,Rua Latino Coelho,Rua Latino Coelho e Rua Doutor António Cândido,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Avenidas Novas,381.29,0.38129242
148753,0164,Alameda da Encarnação,Zona 30 - Bairro da Encarnação,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,361.82,0.36181691
148763,0267,Rua de Campolide,T15A - Monsanto - Avenida Calouste Gulbenkian,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2010,CML/DMEVAE,Campolide,77.25,0.07724828
148765,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,48.88,0.048883420000000004
148766,0664,Rua Brás Pacheco,Rua Brás Pacheco,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,31.66,0.03166241
148777,0140,Rua Professor Gomes Teixeira,Bairro de Campo de Ourique - 1ª fase,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,207.13,0.20712732
148787,0448,Avenida General Correia Barreto,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Campolide,271.34000000000003,0.27134089
148788,0066,Avenida Guerra Junqueiro,Praça de Londres,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Areeiro,33.75,0.033754150000000004
148794,0158,Vila Pouca - Bela Vista,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,128.04,0.12803593
148799,0156,Montado de Monsanto,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,488.22,0.48822097000000003
148814,0008,Rua Ernesto Rodrigues,Avenida Paulo VI,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,99.65,0.09964861
148815,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,11.94,0.01194051
148828,0164,Alameda da Encarnação,Zona 30 - Bairro da Encarnação,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,172.84,0.17284382
148829,0142,Rua Pardal Monteiro,Rua Pardal Monteiro-Rua Eng.º Ferreira Dias,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Marvila,702.22,0.70222016
148834,0524,Passeio dos Heróis do Mar,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,75.74,0.07574143
148836,0661,Rua do Rio Zêzere,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2016,CML,Carnide,37.1,0.03709867
148840,0260,Rua Quinta da Graça,T05 - Jardim do Campo Grande - Parque Vale de Chelas,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2011,CML/DMEVAE,Marvila,309.35,0.30934681
148842,0282,Quinta da Paz - Cemitério de Carnide,Quinta da Paz - Cemitério de Carnide (1ª fase),Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Carnide,235.59,0.23559163
148849,0071,Rua Actor Isidoro,Bairros 30+Bici - Bairro dos Actores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Areeiro,362.11,0.36210679
148852,0278,Praça de Espanha,Praça de Espanha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,Avenidas Novas,140.12,0.14011651
148855,0277,Rua Ricardo Jorge,Planalto - Rua Ricardo Jorge,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT; CML/DMPO,Alvalade,16.91,0.01691386
148856,0191,Quinta dos Alcoutins,Corredor Verde Periférico - Parque da Encosta do Olival - Percurso dos Alcoutins,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2023,CML/DMAEVCE,Lumiar,12.23,0.0122348
148857,0633,Travessa das Recolhidas,,Local,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Arroios,75.21000000000001,0.07520790000000001
148863,0501,Jardins de Água,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,122.35000000000001,0.12235106
148865,0272,Avenida de Berlim,Parque Vale de Chelas - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Olivais,380.94,0.38094348
148869,0401,Percurso ciclopedonal da Cruz das Oliveiras,Viaduto Ciclopedonal da Cruz das Oliveiras,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE,Benfica,286.41,0.28640679
148881,0068,Avenida de Paris,Avenida de Paris,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Areeiro,186.01,0.18601472
148885,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,8.3,0.00830459
